學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,性別,在學學生數,學期間退學人數-總計,學期間退學人數-學生自請退學-小計,學期間退學人數-學生自請退學-就讀學校、科系不符期待,學期間退學人數-學生自請退學-懷孕,學期間退學人數-學生自請退學-育嬰,學期間退學人數-學生自請退學-傷病,學期間退學人數-學生自請退學-經濟困難,學期間退學人數-學生自請退學-工作,學期間退學人數-學生自請退學-其他(不含死亡),學期間退學人數-學校勒令退學-小計,學期間退學人數-學校勒令退學-成績不佳或曠課時數過多,學期間退學人數-學校勒令退學-操行成績,學期間退學人數-學校勒令退學-因逾期未註冊,學期間退學人數-學校勒令退學-因休學逾期未復學,學期間退學人數-學校勒令退學-其他(不含死亡)
112,1,私立,技專校院,1148,大漢技術學院,二專(進修),男,19,4,0,0,0,0,0,0,0,0,4,0,0,2,2,0
112,1,私立,技專校院,1148,大漢技術學院,學士班(日間),男,57,13,1,0,0,0,0,0,1,0,12,0,1,5,6,0
112,1,私立,技專校院,1148,大漢技術學院,學士班(進修),男,223,15,4,3,0,0,0,0,1,0,11,0,0,8,3,0
112,1,私立,技專校院,1148,大漢技術學院,碩士班(日間),男,44,6,0,0,0,0,0,0,0,0,6,0,0,1,5,0
112,1,私立,技專校院,1148,大漢技術學院,二專(進修),女,32,4,0,0,0,0,0,0,0,0,4,0,0,2,2,0
112,1,私立,技專校院,1148,大漢技術學院,學士班(日間),女,40,4,0,0,0,0,0,0,0,0,4,0,0,2,2,0
112,1,私立,技專校院,1148,大漢技術學院,學士班(進修),女,157,16,3,2,0,0,0,0,1,0,13,1,0,8,4,0
112,1,私立,技專校院,1148,大漢技術學院,碩士班(日間),女,29,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0
112,1,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,二專(進修),男,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0
112,1,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,五專,男,46,18,6,3,0,0,0,0,3,0,12,2,0,2,8,0
112,1,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,學士班(日間),男,592,62,23,17,0,0,0,3,3,0,39,8,0,11,20,0
112,1,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,學士班(進修),男,317,40,3,3,0,0,0,0,0,0,37,6,0,7,24,0
112,1,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,碩士班(日間),男,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
112,1,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,五專,女,31,7,5,5,0,0,0,0,0,0,2,1,0,0,1,0
112,1,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,學士班(日間),女,261,24,10,8,0,0,0,1,1,0,14,0,0,3,11,0
112,1,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,學士班(進修),女,751,34,8,4,0,1,1,0,1,1,26,2,0,7,17,0
112,1,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,碩士班(日間),女,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,技專校院,1183,黎明技術學院,五專,男,251,33,23,9,0,0,1,2,2,9,10,2,0,3,5,0
112,1,私立,技專校院,1183,黎明技術學院,學士班(日間),男,1570,145,59,13,0,0,1,3,16,26,86,21,1,29,35,0
112,1,私立,技專校院,1183,黎明技術學院,學士班(進修),男,874,139,92,77,0,0,1,8,6,0,47,3,1,22,21,0
112,1,私立,技專校院,1183,黎明技術學院,碩士班(日間),男,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,技專校院,1183,黎明技術學院,五專,女,59,6,4,1,0,0,0,0,1,2,2,2,0,0,0,0
112,1,私立,技專校院,1183,黎明技術學院,學士班(日間),女,1529,139,74,38,0,0,5,2,5,24,65,13,0,19,33,0
112,1,私立,技專校院,1183,黎明技術學院,學士班(進修),女,445,71,41,32,0,0,0,4,5,0,30,1,0,11,18,0
112,1,私立,技專校院,1183,黎明技術學院,碩士班(日間),女,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,技專校院,1185,德育學校財團法人德育護理健康學院,二專(進修),男,28,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
112,1,私立,技專校院,1185,德育學校財團法人德育護理健康學院,五專,男,238,41,26,24,0,0,0,0,2,0,15,3,4,0,8,0
112,1,私立,技專校院,1185,德育學校財團法人德育護理健康學院,學士班(日間),男,550,35,11,8,0,0,0,2,1,0,24,5,0,9,10,0
112,1,私立,技專校院,1185,德育學校財團法人德育護理健康學院,學士班(進修),男,99,6,1,0,0,0,0,0,1,0,5,1,1,1,2,0
112,1,私立,技專校院,1185,德育學校財團法人德育護理健康學院,碩士班(日間),男,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,技專校院,1185,德育學校財團法人德育護理健康學院,碩士在職專班,男,14,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
112,1,私立,技專校院,1185,德育學校財團法人德育護理健康學院,二專(進修),女,136,10,6,5,0,0,0,0,1,0,4,0,0,2,2,0
112,1,私立,技專校院,1185,德育學校財團法人德育護理健康學院,五專,女,723,64,37,28,0,0,2,1,5,1,27,5,2,3,17,0
112,1,私立,技專校院,1185,德育學校財團法人德育護理健康學院,學士班(日間),女,942,60,32,22,0,0,3,1,6,0,28,5,0,7,16,0
112,1,私立,技專校院,1185,德育學校財團法人德育護理健康學院,學士班(進修),女,639,19,11,4,0,0,0,0,6,1,8,0,0,3,5,0
112,1,私立,技專校院,1185,德育學校財團法人德育護理健康學院,碩士班(日間),女,39,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,技專校院,1185,德育學校財團法人德育護理健康學院,碩士在職專班,女,40,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
112,1,私立,技專校院,1188,大同技術學院,二專(進修),男,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,技專校院,1188,大同技術學院,五專,男,6,5,3,3,0,0,0,0,0,0,2,0,0,0,2,0
112,1,私立,技專校院,1188,大同技術學院,學士班(日間),男,30,9,1,1,0,0,0,0,0,0,8,0,0,1,7,0
112,1,私立,技專校院,1188,大同技術學院,學士班(進修),男,13,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0
112,1,私立,技專校院,1188,大同技術學院,二專(進修),女,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
112,1,私立,技專校院,1188,大同技術學院,五專,女,8,5,3,1,0,0,1,1,0,0,2,1,0,1,0,0
112,1,私立,技專校院,1188,大同技術學院,學士班(日間),女,41,6,5,3,0,0,0,2,0,0,1,0,0,0,1,0
112,1,私立,技專校院,1188,大同技術學院,學士班(進修),女,46,12,5,3,0,0,0,0,2,0,7,0,0,1,6,0
112,1,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,學士班(日間),男,282,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,學士班(進修),男,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,碩士班(日間),男,18,5,1,1,0,0,0,0,0,0,4,0,0,0,4,0
112,1,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,碩士在職專班,男,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,博士班,男,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,學士班(日間),女,467,17,11,11,0,0,0,0,0,0,6,2,0,0,4,0
112,1,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,學士班(進修),女,45,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0
112,1,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,碩士班(日間),女,43,4,3,1,0,0,1,0,0,1,1,0,0,0,1,0
112,1,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,碩士在職專班,女,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,博士班,女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,學士班(日間),男,25,3,3,1,0,0,0,0,2,0,0,0,0,0,0,0
112,1,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,學士班(進修),男,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,碩士班(日間),男,59,3,2,0,0,0,0,0,2,0,1,0,0,0,1,0
112,1,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,碩士在職專班,男,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,博士班,男,12,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
112,1,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,學士班(日間),女,26,5,5,2,0,0,0,0,1,2,0,0,0,0,0,0
112,1,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,學士班(進修),女,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,碩士班(日間),女,188,10,9,4,0,0,0,0,3,2,1,0,0,0,1,0
112,1,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,碩士在職專班,女,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,博士班,女,14,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
112,1,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,二專(進修),男,70,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
112,1,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,五專,男,558,27,11,11,0,0,0,0,0,0,16,5,2,6,3,0
112,1,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,二專(進修),女,78,5,0,0,0,0,0,0,0,0,5,0,0,3,2,0
112,1,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,五專,女,3374,107,40,36,0,0,1,2,1,0,67,15,9,17,26,0
112,1,私立,技專校院,1283,仁德醫護管理專科學校,二專(進修),男,185,21,1,1,0,0,0,0,0,0,20,0,0,19,1,0
112,1,私立,技專校院,1283,仁德醫護管理專科學校,五專,男,1228,138,87,85,0,0,1,1,0,0,51,9,0,17,25,0
112,1,私立,技專校院,1283,仁德醫護管理專科學校,二專(進修),女,192,14,1,1,0,0,0,0,0,0,13,0,0,13,0,0
112,1,私立,技專校院,1283,仁德醫護管理專科學校,五專,女,4237,248,170,155,0,0,8,6,1,0,78,13,0,21,44,0
112,1,私立,技專校院,1284,樹人醫護管理專科學校,二專(進修),男,258,11,0,0,0,0,0,0,0,0,11,0,0,1,10,0
112,1,私立,技專校院,1284,樹人醫護管理專科學校,五專,男,1349,100,67,52,0,0,0,0,5,10,33,7,6,3,17,0
112,1,私立,技專校院,1284,樹人醫護管理專科學校,二專(進修),女,270,9,0,0,0,0,0,0,0,0,9,0,0,2,7,0
112,1,私立,技專校院,1284,樹人醫護管理專科學校,五專,女,5364,224,138,125,0,0,1,0,5,7,86,17,12,7,50,0
112,1,私立,技專校院,1285,慈惠醫護管理專科學校,二專(日間),男,8,3,0,0,0,0,0,0,0,0,3,1,0,0,2,0
112,1,私立,技專校院,1285,慈惠醫護管理專科學校,二專(進修),男,70,5,1,0,0,0,1,0,0,0,4,0,0,3,1,0
112,1,私立,技專校院,1285,慈惠醫護管理專科學校,五專,男,411,38,9,7,0,0,0,1,1,0,29,5,2,4,18,0
112,1,私立,技專校院,1285,慈惠醫護管理專科學校,二專(日間),女,52,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0
112,1,私立,技專校院,1285,慈惠醫護管理專科學校,二專(進修),女,87,4,1,0,0,0,0,0,1,0,3,0,0,1,2,0
112,1,私立,技專校院,1285,慈惠醫護管理專科學校,五專,女,1527,120,57,48,0,0,3,2,4,0,63,14,9,9,31,0
112,1,私立,技專校院,1286,耕莘健康管理專科學校,二專(進修),男,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
112,1,私立,技專校院,1286,耕莘健康管理專科學校,五專,男,404,25,13,10,0,0,1,0,2,0,12,1,2,0,9,0
112,1,私立,技專校院,1286,耕莘健康管理專科學校,二專(進修),女,99,5,1,1,0,0,0,0,0,0,4,0,0,0,4,0
112,1,私立,技專校院,1286,耕莘健康管理專科學校,五專,女,3536,147,97,90,0,0,3,2,2,0,50,4,9,2,35,0
112,1,私立,技專校院,1287,敏惠醫護管理專科學校,二專(進修),男,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,技專校院,1287,敏惠醫護管理專科學校,五專,男,481,39,21,17,0,0,1,0,3,0,18,0,3,1,14,0
112,1,私立,技專校院,1287,敏惠醫護管理專科學校,二專(進修),女,63,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0
112,1,私立,技專校院,1287,敏惠醫護管理專科學校,五專,女,3005,102,63,54,0,0,1,2,6,0,39,0,2,5,32,0
112,1,私立,技專校院,1289,育英醫護管理專科學校,五專,男,200,6,3,3,0,0,0,0,0,0,3,1,0,0,2,0
112,1,私立,技專校院,1289,育英醫護管理專科學校,五專,女,1633,50,25,25,0,0,0,0,0,0,25,4,0,0,21,0
112,1,私立,技專校院,1291,聖母醫護管理專科學校,二專(日間),男,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
112,1,私立,技專校院,1291,聖母醫護管理專科學校,二專(進修),男,33,3,1,0,0,0,0,0,0,1,2,0,0,0,2,0
112,1,私立,技專校院,1291,聖母醫護管理專科學校,五專,男,226,20,5,5,0,0,0,0,0,0,15,2,3,2,8,0
112,1,私立,技專校院,1291,聖母醫護管理專科學校,二專(日間),女,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,技專校院,1291,聖母醫護管理專科學校,二專(進修),女,19,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0
112,1,私立,技專校院,1291,聖母醫護管理專科學校,五專,女,1240,78,24,19,0,0,0,2,3,0,54,3,2,7,42,0
112,1,私立,技專校院,1292,新生醫護管理專科學校,二專(進修),男,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,技專校院,1292,新生醫護管理專科學校,五專,男,762,32,12,11,0,0,0,0,1,0,20,4,7,2,7,0
112,1,私立,技專校院,1292,新生醫護管理專科學校,二專(進修),女,67,3,0,0,0,0,0,0,0,0,3,0,1,0,2,0
112,1,私立,技專校院,1292,新生醫護管理專科學校,五專,女,5216,169,88,81,0,0,4,3,0,0,81,24,29,3,25,0
112,1,私立,技專校院,1293,崇仁醫護管理專科學校,五專,男,460,14,6,6,0,0,0,0,0,0,8,0,2,0,6,0
112,1,私立,技專校院,1293,崇仁醫護管理專科學校,五專,女,2557,48,19,19,0,0,0,0,0,0,29,0,0,0,29,0
112,1,私立,宗教研修學院,1R02,學校財團法人中華浸信會基督教台灣浸會神學院,碩士班(日間),男,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,宗教研修學院,1R02,學校財團法人中華浸信會基督教台灣浸會神學院,碩士班(日間),女,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,宗教研修學院,1R03,臺北基督學院,學士班(日間),男,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,宗教研修學院,1R03,臺北基督學院,學士班(日間),女,23,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
112,1,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,學士班(日間),男,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,碩士班(日間),男,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,碩士在職專班,男,18,5,3,0,0,0,0,1,1,1,2,0,0,1,1,0
112,1,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,學士班(日間),女,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,碩士班(日間),女,8,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0
112,1,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,碩士在職專班,女,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,宗教研修學院,1R05,台神學校財團法人台灣神學研究學院,碩士班(日間),男,35,4,2,1,0,0,0,0,1,0,2,1,0,0,1,0
112,1,私立,宗教研修學院,1R05,台神學校財團法人台灣神學研究學院,碩士在職專班,男,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,宗教研修學院,1R05,台神學校財團法人台灣神學研究學院,碩士班(日間),女,71,2,0,0,0,0,0,0,0,0,2,1,0,0,1,0
112,1,私立,宗教研修學院,1R05,台神學校財團法人台灣神學研究學院,碩士在職專班,女,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,宗教研修學院,1R06,一貫道崇德學院,碩士班(日間),男,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,宗教研修學院,1R06,一貫道崇德學院,碩士班(日間),女,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,宗教研修學院,1R07,台灣基督長老教會南神神學院,碩士班(日間),男,25,3,2,0,0,0,0,0,2,0,1,0,0,0,1,0
112,1,私立,宗教研修學院,1R07,台灣基督長老教會南神神學院,碩士班(日間),女,34,3,2,0,0,0,0,0,2,0,1,0,0,0,1,0
112,1,私立,宗教研修學院,1R08,中華福音神學研究學院,碩士班(日間),男,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,宗教研修學院,1R08,中華福音神學研究學院,碩士班(日間),女,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,宗教研修學院,1R09,唯心聖教學院,碩士班(日間),男,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,私立,宗教研修學院,1R09,唯心聖教學院,碩士班(日間),女,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,公立,一般大學,3002,臺北市立大學,學士班(日間),男,2287,81,41,38,0,0,0,0,1,2,40,11,0,29,0,0
112,1,公立,一般大學,3002,臺北市立大學,碩士班(日間),男,413,40,12,6,0,0,1,0,5,0,28,5,0,21,2,0
112,1,公立,一般大學,3002,臺北市立大學,碩士在職專班,男,341,17,6,1,0,0,0,0,5,0,11,3,0,8,0,0
112,1,公立,一般大學,3002,臺北市立大學,博士班,男,94,5,2,1,0,0,0,0,1,0,3,1,0,2,0,0
112,1,公立,一般大學,3002,臺北市立大學,學士班(日間),女,2988,77,52,47,0,0,0,2,0,3,25,3,0,21,1,0
112,1,公立,一般大學,3002,臺北市立大學,碩士班(日間),女,917,50,28,10,0,2,1,2,12,1,22,7,0,15,0,0
112,1,公立,一般大學,3002,臺北市立大學,碩士在職專班,女,907,45,22,6,1,1,1,0,12,1,23,3,0,18,2,0
112,1,公立,一般大學,3002,臺北市立大學,博士班,女,114,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0
112,2,公立,一般大學,0001,國立政治大學,學士班(日間),男,3928,23,5,4,0,0,0,0,1,0,18,5,0,0,13,0
112,2,公立,一般大學,0001,國立政治大學,碩士班(日間),男,1835,67,11,7,0,0,0,0,2,2,56,15,0,7,34,0
112,2,公立,一般大學,0001,國立政治大學,碩士在職專班,男,938,43,0,0,0,0,0,0,0,0,43,12,0,9,22,0
112,2,公立,一般大學,0001,國立政治大學,博士班,男,517,23,4,3,0,0,1,0,0,0,19,12,0,3,4,0
112,2,公立,一般大學,0001,國立政治大學,學士班(日間),女,5835,25,14,13,0,0,0,1,0,0,11,1,0,0,10,0
112,2,公立,一般大學,0001,國立政治大學,碩士班(日間),女,2396,60,12,8,0,0,1,0,2,1,48,13,0,4,31,0
112,2,公立,一般大學,0001,國立政治大學,碩士在職專班,女,965,27,6,3,0,0,1,0,2,0,21,7,0,2,12,0
112,2,公立,一般大學,0001,國立政治大學,博士班,女,404,16,6,2,0,0,0,0,2,2,10,7,0,1,2,0
112,2,公立,一般大學,0002,國立清華大學,學士班(日間),男,5039,48,20,17,0,0,2,0,1,0,28,12,0,12,4,0
112,2,公立,一般大學,0002,國立清華大學,碩士班(日間),男,3526,51,18,14,0,0,0,0,2,2,33,14,0,14,5,0
112,2,公立,一般大學,0002,國立清華大學,碩士在職專班,男,509,13,6,1,0,0,0,0,3,2,7,4,0,2,1,0
112,2,公立,一般大學,0002,國立清華大學,博士班,男,1131,33,10,3,0,0,2,3,1,1,23,6,0,11,4,2
112,2,公立,一般大學,0002,國立清華大學,學士班(日間),女,4236,25,12,11,0,0,1,0,0,0,13,4,0,6,3,0
112,2,公立,一般大學,0002,國立清華大學,碩士班(日間),女,2341,45,12,7,0,0,0,0,4,1,33,11,0,16,6,0
112,2,公立,一般大學,0002,國立清華大學,碩士在職專班,女,904,20,5,1,0,1,0,0,1,2,15,13,0,1,1,0
112,2,公立,一般大學,0002,國立清華大學,博士班,女,505,17,9,3,0,1,0,0,3,2,8,3,0,4,1,0
112,2,公立,一般大學,0003,國立臺灣大學,學士班(日間),男,9652,41,13,5,0,0,0,0,0,8,28,12,0,16,0,0
112,2,公立,一般大學,0003,國立臺灣大學,碩士班(日間),男,6742,105,19,1,0,0,1,1,4,12,86,7,0,79,0,0
112,2,公立,一般大學,0003,國立臺灣大學,碩士在職專班,男,948,10,1,1,0,0,0,0,0,0,9,1,0,8,0,0
112,2,公立,一般大學,0003,國立臺灣大學,博士班,男,2454,64,12,0,0,0,1,1,5,5,52,13,0,39,0,0
112,2,公立,一般大學,0003,國立臺灣大學,學士班(日間),女,7671,24,10,8,0,0,0,0,0,2,14,2,0,12,0,0
112,2,公立,一般大學,0003,國立臺灣大學,碩士班(日間),女,4586,64,10,2,0,0,0,0,4,4,54,4,0,50,0,0
112,2,公立,一般大學,0003,國立臺灣大學,碩士在職專班,女,629,9,2,0,0,0,0,0,1,1,7,1,0,6,0,0
112,2,公立,一般大學,0003,國立臺灣大學,博士班,女,1200,34,5,0,0,0,0,0,0,5,29,4,0,25,0,0
112,2,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),男,3846,34,13,13,0,0,0,0,0,0,21,4,0,17,0,0
112,2,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),男,1878,86,18,10,0,0,1,0,5,2,68,22,0,46,0,0
112,2,公立,一般大學,0004,國立臺灣師範大學,碩士在職專班,男,680,34,0,0,0,0,0,0,0,0,34,6,0,28,0,0
112,2,公立,一般大學,0004,國立臺灣師範大學,博士班,男,630,26,6,3,0,0,0,1,2,0,20,12,0,8,0,0
112,2,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),女,4657,25,14,13,0,0,0,0,0,1,11,1,0,10,0,0
112,2,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),女,2506,81,15,4,0,0,1,1,8,1,66,21,0,45,0,0
112,2,公立,一般大學,0004,國立臺灣師範大學,碩士在職專班,女,1592,63,9,3,0,0,0,0,3,3,54,13,0,41,0,0
112,2,公立,一般大學,0004,國立臺灣師範大學,博士班,女,707,29,5,0,0,1,1,0,2,1,24,13,0,11,0,0
112,2,公立,一般大學,0005,國立成功大學,學士班(日間),男,7451,54,16,15,0,0,0,0,1,0,38,22,0,6,10,0
112,2,公立,一般大學,0005,國立成功大學,碩士班(日間),男,4739,79,22,14,0,0,3,1,1,3,57,18,0,9,30,0
112,2,公立,一般大學,0005,國立成功大學,碩士在職專班,男,932,59,2,0,0,0,0,0,1,1,57,15,0,22,20,0
112,2,公立,一般大學,0005,國立成功大學,博士班,男,1228,67,12,7,0,0,1,0,3,1,55,19,0,18,18,0
112,2,公立,一般大學,0005,國立成功大學,學士班(日間),女,4708,45,25,25,0,0,0,0,0,0,20,8,0,2,10,0
112,2,公立,一般大學,0005,國立成功大學,碩士班(日間),女,2714,37,7,5,0,0,1,1,0,0,30,3,0,7,20,0
112,2,公立,一般大學,0005,國立成功大學,碩士在職專班,女,650,23,0,0,0,0,0,0,0,0,23,8,0,3,12,0
112,2,公立,一般大學,0005,國立成功大學,博士班,女,660,23,8,6,0,0,0,0,1,1,15,6,0,2,7,0
112,2,公立,一般大學,0006,國立中興大學,學士班(日間),男,4621,53,22,21,0,0,0,0,0,1,31,18,0,5,8,0
112,2,公立,一般大學,0006,國立中興大學,學士班(進修),男,369,19,9,7,0,0,0,0,2,0,10,4,0,5,1,0
112,2,公立,一般大學,0006,國立中興大學,碩士班(日間),男,2242,41,13,8,0,0,1,0,4,0,28,8,0,3,17,0
112,2,公立,一般大學,0006,國立中興大學,碩士在職專班,男,1143,41,6,1,0,0,0,0,5,0,35,1,0,19,15,0
112,2,公立,一般大學,0006,國立中興大學,博士班,男,652,17,7,3,0,0,0,1,3,0,10,1,0,3,6,0
112,2,公立,一般大學,0006,國立中興大學,學士班(日間),女,3557,18,14,12,0,0,1,0,0,1,4,3,0,1,0,0
112,2,公立,一般大學,0006,國立中興大學,學士班(進修),女,459,16,7,5,0,0,0,1,1,0,9,2,0,5,2,0
112,2,公立,一般大學,0006,國立中興大學,碩士班(日間),女,1555,26,9,6,0,0,0,0,3,0,17,0,0,5,12,0
112,2,公立,一般大學,0006,國立中興大學,碩士在職專班,女,651,18,6,2,0,0,0,0,3,1,12,1,0,7,4,0
112,2,公立,一般大學,0006,國立中興大學,博士班,女,348,15,7,1,0,0,0,0,3,3,8,1,0,3,4,0
112,2,公立,一般大學,0007,國立陽明交通大學,學士班(日間),男,5528,41,22,20,0,0,2,0,0,0,19,8,0,11,0,0
112,2,公立,一般大學,0007,國立陽明交通大學,碩士班(日間),男,5150,62,13,13,0,0,0,0,0,0,49,17,0,32,0,0
112,2,公立,一般大學,0007,國立陽明交通大學,碩士在職專班,男,1210,63,9,7,0,0,0,0,2,0,54,22,0,32,0,0
112,2,公立,一般大學,0007,國立陽明交通大學,博士班,男,1772,67,8,8,0,0,0,0,0,0,59,21,0,38,0,0
112,2,公立,一般大學,0007,國立陽明交通大學,學士班(日間),女,3084,16,8,6,0,0,1,1,0,0,8,2,0,6,0,0
112,2,公立,一般大學,0007,國立陽明交通大學,碩士班(日間),女,3125,65,25,22,0,0,2,0,1,0,40,15,0,25,0,0
112,2,公立,一般大學,0007,國立陽明交通大學,碩士在職專班,女,727,25,3,2,0,0,1,0,0,0,22,11,0,11,0,0
112,2,公立,一般大學,0007,國立陽明交通大學,博士班,女,832,29,5,2,0,0,0,0,3,0,24,6,0,17,1,0
112,2,公立,一般大學,0008,國立中央大學,學士班(日間),男,3852,42,17,17,0,0,0,0,0,0,25,17,0,3,5,0
112,2,公立,一般大學,0008,國立中央大學,碩士班(日間),男,2490,56,17,15,0,0,1,0,1,0,39,13,0,10,16,0
112,2,公立,一般大學,0008,國立中央大學,碩士在職專班,男,919,42,4,0,0,0,0,1,3,0,38,9,0,16,13,0
112,2,公立,一般大學,0008,國立中央大學,博士班,男,637,35,2,1,0,0,0,0,1,0,33,12,0,7,14,0
112,2,公立,一般大學,0008,國立中央大學,學士班(日間),女,2422,15,12,12,0,0,0,0,0,0,3,1,0,1,1,0
112,2,公立,一般大學,0008,國立中央大學,碩士班(日間),女,1280,17,4,4,0,0,0,0,0,0,13,2,0,3,8,0
