學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別(日間),國家(地區)別(108.12新增),國家(地區)區域別(108.12新增),畢業境外生總人數小計,畢業境外生總人數男,畢業境外生總人數女,畢業外國學生小計,畢業外國學生男,畢業外國學生女,畢業僑生小計,畢業僑生男,畢業僑生女,畢業港澳生小計,畢業港澳生男,畢業港澳生女,畢業大陸地區來臺學位生小計,畢業大陸地區來臺學位生男,畢業大陸地區來臺學位生女
109,公立,一般大學,0007,國立陽明交通大學,碩士班(日間),貝里斯,中南美洲,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0007,國立陽明交通大學,碩士班(日間),美國,北美洲,4,2,2,3,1,2,1,1,0,0,0,0,0,0,0
109,公立,一般大學,0007,國立陽明交通大學,碩士班(日間),哥倫比亞共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0007,國立陽明交通大學,碩士班(日間),巴拉圭,中南美洲,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0
109,公立,一般大學,0007,國立陽明交通大學,碩士班(日間),大陸地區,大陸地區,51,30,21,0,0,0,0,0,0,0,0,0,51,30,21
109,公立,一般大學,0008,國立中央大學,學士班(日間),印度尼西亞共和國,東協,3,2,1,1,1,0,2,1,1,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,學士班(日間),日本,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,學士班(日間),馬來西亞,東協,16,10,6,0,0,0,16,10,6,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,學士班(日間),越南社會主義共和國,東協,3,1,2,0,0,0,3,1,2,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,學士班(日間),香港,港澳,9,5,4,0,0,0,0,0,0,9,5,4,0,0,0
109,公立,一般大學,0008,國立中央大學,學士班(日間),澳門,港澳,7,5,2,0,0,0,0,0,0,7,5,2,0,0,0
109,公立,一般大學,0008,國立中央大學,學士班(日間),加拿大,北美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,學士班(日間),尼加拉瓜,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,學士班(日間),大陸地區,大陸地區,5,3,2,0,0,0,0,0,0,0,0,0,5,3,2
109,公立,一般大學,0008,國立中央大學,博士班,印度,南亞,8,6,2,8,6,2,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,博士班,印度尼西亞共和國,東協,11,5,6,11,5,6,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,博士班,伊朗伊斯蘭共和國,其他亞洲地區,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,博士班,巴基斯坦,南亞,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,博士班,菲律賓共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,博士班,斯里蘭卡民主社會主義共和國,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,博士班,泰國,東協,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,博士班,越南社會主義共和國,東協,22,17,5,22,17,5,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,博士班,衣索比亞聯邦民主共和國,非洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,博士班,大陸地區,大陸地區,3,1,2,0,0,0,0,0,0,0,0,0,3,1,2
109,公立,一般大學,0008,國立中央大學,碩士班(日間),印度,南亞,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,碩士班(日間),印度尼西亞共和國,東協,50,27,23,50,27,23,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,碩士班(日間),馬來西亞,東協,6,5,1,2,1,1,4,4,0,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,碩士班(日間),巴基斯坦,南亞,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,碩士班(日間),菲律賓共和國,東協,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,碩士班(日間),泰國,東協,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,碩士班(日間),越南社會主義共和國,東協,34,12,22,34,12,22,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,碩士班(日間),香港,港澳,6,3,3,0,0,0,0,0,0,6,3,3,0,0,0
109,公立,一般大學,0008,國立中央大學,碩士班(日間),澳門,港澳,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0
109,公立,一般大學,0008,國立中央大學,碩士班(日間),蒙古國,其他亞洲地區,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,碩士班(日間),俄羅斯聯邦,其他亞洲地區,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,碩士班(日間),史瓦帝尼王國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,碩士班(日間),加拿大,北美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,碩士班(日間),貝里斯,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,碩士班(日間),大陸地區,大陸地區,28,15,13,0,0,0,0,0,0,0,0,0,28,15,13
109,公立,一般大學,0009,國立中山大學,學士班(日間),印度尼西亞共和國,東協,4,3,1,1,1,0,3,2,1,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,學士班(日間),日本,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,學士班(日間),馬來西亞,東協,20,10,10,2,2,0,18,8,10,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,學士班(日間),泰國,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,學士班(日間),越南社會主義共和國,東協,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,學士班(日間),香港,港澳,11,7,4,0,0,0,0,0,0,11,7,4,0,0,0
109,公立,一般大學,0009,國立中山大學,學士班(日間),俄羅斯聯邦,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,學士班(日間),薩爾瓦多,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,學士班(日間),墨西哥合眾國,中南美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,學士班(日間),美國,北美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,學士班(日間),大陸地區,大陸地區,4,1,3,0,0,0,0,0,0,0,0,0,4,1,3
109,公立,一般大學,0009,國立中山大學,博士班,印度,南亞,4,3,1,4,3,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,博士班,印度尼西亞共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,博士班,伊朗伊斯蘭共和國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,博士班,馬來西亞,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,博士班,巴基斯坦,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,博士班,菲律賓共和國,東協,5,3,2,5,3,2,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,博士班,泰國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,博士班,越南社會主義共和國,東協,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,博士班,土庫曼,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,博士班,美國,北美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,博士班,大陸地區,大陸地區,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1
109,公立,一般大學,0009,國立中山大學,碩士班(日間),緬甸,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),印度,南亞,6,4,2,6,4,2,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),印度尼西亞共和國,東協,7,5,2,7,5,2,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),以色列,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),大韓民國(南韓),其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),馬來西亞,東協,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),菲律賓共和國,東協,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),斯里蘭卡民主社會主義共和國,南亞,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),泰國,東協,5,1,4,5,1,4,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),土耳其共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),越南社會主義共和國,東協,10,1,9,10,1,9,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),香港,港澳,5,4,1,0,0,0,0,0,0,5,4,1,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),澳門,港澳,3,1,2,0,0,0,0,0,0,3,1,2,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),蒙古國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),俄羅斯聯邦,其他亞洲地區,5,3,2,5,3,2,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),巴布亞紐幾內亞獨立國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),埃及阿拉伯共和國,非洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),南非共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),史瓦帝尼王國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),奧地利共和國,歐洲,8,2,6,8,2,6,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),法國,歐洲,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),匈牙利共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),荷蘭王國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),波蘭共和國,歐洲,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),西班牙王國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),德意志聯邦共和國,歐洲,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),白俄羅斯共和國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),加拿大,北美洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),海地共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),宏都拉斯共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),美國,北美洲,4,3,1,4,3,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),巴西聯邦共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,碩士班(日間),大陸地區,大陸地區,18,8,10,0,0,0,0,0,0,0,0,0,18,8,10
109,公立,一般大學,0012,國立臺灣海洋大學,學士班(日間),緬甸,東協,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0
109,公立,一般大學,0012,國立臺灣海洋大學,學士班(日間),印度尼西亞共和國,東協,9,2,7,1,0,1,8,2,6,0,0,0,0,0,0
109,公立,一般大學,0012,國立臺灣海洋大學,學士班(日間),日本,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0012,國立臺灣海洋大學,學士班(日間),馬來西亞,東協,31,21,10,4,4,0,27,17,10,0,0,0,0,0,0
109,公立,一般大學,0012,國立臺灣海洋大學,學士班(日間),香港,港澳,12,8,4,0,0,0,0,0,0,12,8,4,0,0,0
109,公立,一般大學,0012,國立臺灣海洋大學,學士班(日間),澳門,港澳,11,8,3,0,0,0,0,0,0,11,8,3,0,0,0
109,公立,一般大學,0012,國立臺灣海洋大學,學士班(日間),南非共和國,非洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
109,公立,一般大學,0012,國立臺灣海洋大學,學士班(日間),巴拿馬共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0012,國立臺灣海洋大學,學士班(日間),大陸地區,大陸地區,5,3,2,0,0,0,0,0,0,0,0,0,5,3,2
109,公立,一般大學,0012,國立臺灣海洋大學,博士班,印度,南亞,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0012,國立臺灣海洋大學,博士班,印度尼西亞共和國,東協,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0012,國立臺灣海洋大學,博士班,馬來西亞,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
109,公立,一般大學,0012,國立臺灣海洋大學,博士班,越南社會主義共和國,東協,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0012,國立臺灣海洋大學,碩士班(日間),印度,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0012,國立臺灣海洋大學,碩士班(日間),印度尼西亞共和國,東協,13,1,12,8,1,7,5,0,5,0,0,0,0,0,0
109,公立,一般大學,0012,國立臺灣海洋大學,碩士班(日間),馬來西亞,東協,9,1,8,2,0,2,7,1,6,0,0,0,0,0,0
109,公立,一般大學,0012,國立臺灣海洋大學,碩士班(日間),菲律賓共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0012,國立臺灣海洋大學,碩士班(日間),土耳其共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0012,國立臺灣海洋大學,碩士班(日間),越南社會主義共和國,東協,3,2,1,2,1,1,1,1,0,0,0,0,0,0,0
109,公立,一般大學,0012,國立臺灣海洋大學,碩士班(日間),香港,港澳,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0
109,公立,一般大學,0012,國立臺灣海洋大學,碩士班(日間),斐濟群島共和國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0012,國立臺灣海洋大學,碩士班(日間),布吉納法索,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0012,國立臺灣海洋大學,碩士班(日間),宏都拉斯共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0012,國立臺灣海洋大學,碩士班(日間),貝里斯,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0012,國立臺灣海洋大學,碩士班(日間),大陸地區,大陸地區,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2
109,公立,一般大學,0013,國立中正大學,學士班(日間),印度尼西亞共和國,東協,7,3,4,1,1,0,6,2,4,0,0,0,0,0,0
109,公立,一般大學,0013,國立中正大學,學士班(日間),日本,其他亞洲地區,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0013,國立中正大學,學士班(日間),馬來西亞,東協,27,9,18,2,1,1,25,8,17,0,0,0,0,0,0
109,公立,一般大學,0013,國立中正大學,學士班(日間),越南社會主義共和國,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
109,公立,一般大學,0013,國立中正大學,學士班(日間),香港,港澳,6,5,1,0,0,0,0,0,0,6,5,1,0,0,0
109,公立,一般大學,0013,國立中正大學,學士班(日間),澳門,港澳,10,7,3,0,0,0,0,0,0,10,7,3,0,0,0
109,公立,一般大學,0013,國立中正大學,學士班(日間),俄羅斯聯邦,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0013,國立中正大學,學士班(日間),大陸地區,大陸地區,4,1,3,0,0,0,0,0,0,0,0,0,4,1,3
109,公立,一般大學,0013,國立中正大學,博士班,印度,南亞,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0013,國立中正大學,博士班,印度尼西亞共和國,東協,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0013,國立中正大學,博士班,馬來西亞,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
109,公立,一般大學,0013,國立中正大學,博士班,越南社會主義共和國,東協,4,3,1,4,3,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0013,國立中正大學,博士班,大陸地區,大陸地區,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0
109,公立,一般大學,0013,國立中正大學,碩士班(日間),孟加拉人民共和國,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0013,國立中正大學,碩士班(日間),印度,南亞,9,7,2,9,7,2,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0013,國立中正大學,碩士班(日間),印度尼西亞共和國,東協,7,3,4,7,3,4,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0013,國立中正大學,碩士班(日間),日本,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0013,國立中正大學,碩士班(日間),馬來西亞,東協,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0
109,公立,一般大學,0013,國立中正大學,碩士班(日間),菲律賓共和國,東協,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0013,國立中正大學,碩士班(日間),泰國,東協,8,3,5,8,3,5,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0013,國立中正大學,碩士班(日間),越南社會主義共和國,東協,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0013,國立中正大學,碩士班(日間),香港,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
109,公立,一般大學,0013,國立中正大學,碩士班(日間),澳門,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
109,公立,一般大學,0013,國立中正大學,碩士班(日間),蒙古國,其他亞洲地區,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0013,國立中正大學,碩士班(日間),澳大利亞,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0013,國立中正大學,碩士班(日間),甘比亞共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0013,國立中正大學,碩士班(日間),海地共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0013,國立中正大學,碩士班(日間),宏都拉斯共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0013,國立中正大學,碩士班(日間),貝里斯,中南美洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0013,國立中正大學,碩士班(日間),哥倫比亞共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0013,國立中正大學,碩士班(日間),大陸地區,大陸地區,4,3,1,0,0,0,0,0,0,0,0,0,4,3,1
109,公立,一般大學,0014,國立高雄師範大學,學士班(日間),印度尼西亞共和國,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
109,公立,一般大學,0014,國立高雄師範大學,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
109,公立,一般大學,0014,國立高雄師範大學,學士班(日間),馬來西亞,東協,6,1,5,0,0,0,6,1,5,0,0,0,0,0,0
109,公立,一般大學,0014,國立高雄師範大學,學士班(日間),香港,港澳,3,1,2,0,0,0,0,0,0,3,1,2,0,0,0
109,公立,一般大學,0014,國立高雄師範大學,學士班(日間),澳門,港澳,11,7,4,0,0,0,0,0,0,11,7,4,0,0,0
109,公立,一般大學,0014,國立高雄師範大學,學士班(日間),阿根廷,中南美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
109,公立,一般大學,0014,國立高雄師範大學,學士班(日間),大陸地區,大陸地區,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0
109,公立,一般大學,0014,國立高雄師範大學,博士班,英國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0014,國立高雄師範大學,博士班,大陸地區,大陸地區,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
109,公立,一般大學,0014,國立高雄師範大學,碩士班(日間),日本,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0014,國立高雄師範大學,碩士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0014,國立高雄師範大學,碩士班(日間),馬來西亞,東協,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0
109,公立,一般大學,0014,國立高雄師範大學,碩士班(日間),泰國,東協,4,1,3,3,0,3,1,1,0,0,0,0,0,0,0
109,公立,一般大學,0014,國立高雄師範大學,碩士班(日間),澳門,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
109,公立,一般大學,0014,國立高雄師範大學,碩士班(日間),加拿大,北美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
109,公立,一般大學,0014,國立高雄師範大學,碩士班(日間),大陸地區,大陸地區,7,3,4,0,0,0,0,0,0,0,0,0,7,3,4
109,公立,一般大學,0015,國立彰化師範大學,學士班(日間),日本,其他亞洲地區,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0015,國立彰化師範大學,學士班(日間),馬來西亞,東協,34,15,19,3,0,3,31,15,16,0,0,0,0,0,0
109,公立,一般大學,0015,國立彰化師範大學,學士班(日間),菲律賓共和國,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
109,公立,一般大學,0015,國立彰化師範大學,學士班(日間),越南社會主義共和國,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
109,公立,一般大學,0015,國立彰化師範大學,學士班(日間),香港,港澳,4,2,2,0,0,0,0,0,0,4,2,2,0,0,0
109,公立,一般大學,0015,國立彰化師範大學,學士班(日間),澳門,港澳,21,8,13,0,0,0,0,0,0,21,8,13,0,0,0
109,公立,一般大學,0015,國立彰化師範大學,學士班(日間),大陸地區,大陸地區,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1
109,公立,一般大學,0015,國立彰化師範大學,博士班,大陸地區,大陸地區,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
109,公立,一般大學,0015,國立彰化師範大學,碩士班(日間),馬來西亞,東協,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0015,國立彰化師範大學,碩士班(日間),菲律賓共和國,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
109,公立,一般大學,0015,國立彰化師範大學,碩士班(日間),香港,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
109,公立,一般大學,0015,國立彰化師範大學,碩士班(日間),澳門,港澳,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0
109,公立,一般大學,0015,國立彰化師範大學,碩士班(日間),大陸地區,大陸地區,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2
109,公立,一般大學,0017,國立臺北大學,學士班(日間),緬甸,東協,12,0,12,0,0,0,12,0,12,0,0,0,0,0,0
109,公立,一般大學,0017,國立臺北大學,學士班(日間),印度尼西亞共和國,東協,4,1,3,0,0,0,4,1,3,0,0,0,0,0,0
109,公立,一般大學,0017,國立臺北大學,學士班(日間),日本,其他亞洲地區,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0017,國立臺北大學,學士班(日間),馬來西亞,東協,16,4,12,0,0,0,16,4,12,0,0,0,0,0,0
109,公立,一般大學,0017,國立臺北大學,學士班(日間),越南社會主義共和國,東協,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0
109,公立,一般大學,0017,國立臺北大學,學士班(日間),香港,港澳,14,8,6,0,0,0,0,0,0,14,8,6,0,0,0
109,公立,一般大學,0017,國立臺北大學,學士班(日間),澳門,港澳,9,4,5,0,0,0,0,0,0,9,4,5,0,0,0
109,公立,一般大學,0017,國立臺北大學,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0017,國立臺北大學,學士班(日間),阿根廷,中南美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
109,公立,一般大學,0017,國立臺北大學,學士班(日間),秘魯共和國,中南美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
109,公立,一般大學,0017,國立臺北大學,學士班(日間),大陸地區,大陸地區,6,2,4,0,0,0,0,0,0,0,0,0,6,2,4
109,公立,一般大學,0017,國立臺北大學,博士班,大陸地區,大陸地區,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4
109,公立,一般大學,0017,國立臺北大學,碩士班(日間),印度尼西亞共和國,東協,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0017,國立臺北大學,碩士班(日間),馬來西亞,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
109,公立,一般大學,0017,國立臺北大學,碩士班(日間),菲律賓共和國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0017,國立臺北大學,碩士班(日間),斯里蘭卡民主社會主義共和國,南亞,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
