學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,性別,在學學生數,學期間退學人數-總計,學期間退學人數-學生自請退學-小計,學期間退學人數-學生自請退學-就讀學校、科系不符期待,學期間退學人數-學生自請退學-懷孕,學期間退學人數-學生自請退學-育嬰,學期間退學人數-學生自請退學-傷病,學期間退學人數-學生自請退學-經濟困難,學期間退學人數-學生自請退學-工作,學期間退學人數-學生自請退學-其他(不含死亡),學期間退學人數-學校勒令退學-小計,學期間退學人數-學校勒令退學-成績不佳或曠課時數過多,學期間退學人數-學校勒令退學-操行成績,學期間退學人數-學校勒令退學-因逾期未註冊,學期間退學人數-學校勒令退學-因休學逾期未復學,學期間退學人數-學校勒令退學-其他(不含死亡)
111,1,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(日間),男,5236,344,187,130,0,0,2,1,8,46,157,22,3,37,95,0
111,1,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(進修),女,2792,141,39,31,0,0,0,1,5,2,102,19,6,47,30,0
111,1,私立,技專校院,1037,正修學校財團法人正修科技大學,五專,女,83,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1037,正修學校財團法人正修科技大學,五專,男,257,12,7,7,0,0,0,0,0,0,5,2,0,2,1,0
111,1,私立,技專校院,1037,正修學校財團法人正修科技大學,博士班,女,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1037,正修學校財團法人正修科技大學,碩士班(日間),男,208,16,2,1,0,0,0,0,1,0,14,2,0,2,10,0
111,2,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(進修),女,2792,132,25,20,0,0,1,2,2,0,107,12,1,51,31,12
111,2,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(進修),男,4111,240,37,27,0,0,0,2,8,0,203,44,5,90,62,2
111,2,私立,技專校院,1037,正修學校財團法人正修科技大學,碩士班(日間),女,169,12,2,1,0,0,0,0,1,0,10,0,0,6,4,0
111,2,私立,技專校院,1037,正修學校財團法人正修科技大學,碩士班(日間),男,208,7,0,0,0,0,0,0,0,0,7,0,0,6,1,0
111,2,私立,技專校院,1037,正修學校財團法人正修科技大學,碩士在職專班,女,68,3,0,0,0,0,0,0,0,0,3,1,0,0,2,0
111,2,私立,技專校院,1037,正修學校財團法人正修科技大學,碩士在職專班,男,137,8,2,0,0,0,0,0,1,1,6,0,0,5,1,0
111,2,私立,技專校院,1037,正修學校財團法人正修科技大學,二專(進修),女,334,55,3,2,0,0,0,0,1,0,52,5,0,18,29,0
111,2,私立,技專校院,1037,正修學校財團法人正修科技大學,二專(進修),男,493,87,4,3,0,0,0,0,1,0,83,6,0,35,42,0
111,2,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(日間),女,2865,119,46,32,0,0,2,3,3,6,73,12,2,34,25,0
111,2,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(日間),男,5236,245,77,41,0,0,3,4,16,13,168,57,4,73,34,0
111,2,私立,技專校院,1037,正修學校財團法人正修科技大學,五專,女,83,3,2,2,0,0,0,0,0,0,1,0,0,0,1,0
111,2,私立,技專校院,1037,正修學校財團法人正修科技大學,五專,男,257,13,5,3,0,0,0,0,1,1,8,4,0,1,3,0
111,2,私立,技專校院,1037,正修學校財團法人正修科技大學,博士班,女,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1037,正修學校財團法人正修科技大學,博士班,男,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,二專(進修),女,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(日間),女,2383,160,69,51,0,0,1,11,6,0,91,4,19,33,35,0
111,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(進修),女,1134,96,10,5,0,0,0,1,4,0,86,11,0,46,29,0
111,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,碩士班(日間),男,77,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0
111,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,碩士在職專班,男,73,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0
111,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,二專(進修),男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(日間),男,2929,183,79,73,0,0,2,2,2,0,104,13,15,41,35,0
111,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(進修),男,1478,182,26,20,0,0,0,5,1,0,156,35,0,68,52,1
111,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,碩士班(日間),女,70,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
111,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,碩士在職專班,女,73,3,1,1,0,0,0,0,0,0,2,0,0,0,2,0
111,2,私立,技專校院,1038,萬能學校財團法人萬能科技大學,二專(進修),男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(日間),男,2929,158,44,35,0,0,0,5,4,0,114,46,1,31,36,0
111,2,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(進修),男,1478,133,5,4,0,0,0,0,1,0,128,33,0,81,14,0
111,2,私立,技專校院,1038,萬能學校財團法人萬能科技大學,碩士班(日間),女,70,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0
111,2,私立,技專校院,1038,萬能學校財團法人萬能科技大學,碩士在職專班,女,73,5,0,0,0,0,0,0,0,0,5,0,0,4,1,0
111,2,私立,技專校院,1038,萬能學校財團法人萬能科技大學,二專(進修),女,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(日間),女,2383,119,32,19,1,0,0,10,2,0,87,24,0,26,37,0
111,2,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(進修),女,1134,90,3,1,0,0,0,2,0,0,87,15,0,58,14,0
111,2,私立,技專校院,1038,萬能學校財團法人萬能科技大學,碩士班(日間),男,77,7,0,0,0,0,0,0,0,0,7,2,0,2,3,0
111,2,私立,技專校院,1038,萬能學校財團法人萬能科技大學,碩士在職專班,男,73,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0
111,1,私立,一般大學,1039,玄奘大學,學士班(日間),女,815,53,29,26,0,0,0,1,1,1,24,5,0,19,0,0
111,1,私立,一般大學,1039,玄奘大學,學士班(日間),男,561,38,20,15,0,0,0,1,4,0,18,8,0,10,0,0
111,1,私立,一般大學,1039,玄奘大學,學士班(進修),女,14,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
111,1,私立,一般大學,1039,玄奘大學,碩士班(日間),男,92,11,6,1,0,0,0,2,3,0,5,1,0,3,1,0
111,1,私立,一般大學,1039,玄奘大學,學士班(進修),男,5,3,1,0,0,0,0,0,1,0,2,0,0,2,0,0
111,1,私立,一般大學,1039,玄奘大學,博士班,女,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
111,1,私立,一般大學,1039,玄奘大學,博士班,男,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
111,1,私立,一般大學,1039,玄奘大學,碩士班(日間),女,169,20,11,2,0,0,1,1,6,1,9,3,0,6,0,0
111,1,私立,一般大學,1039,玄奘大學,碩士在職專班,女,105,7,4,1,0,0,0,0,3,0,3,2,0,1,0,0
111,1,私立,一般大學,1039,玄奘大學,碩士在職專班,男,44,4,1,0,0,0,0,0,0,1,3,0,0,2,1,0
111,2,私立,一般大學,1039,玄奘大學,學士班(進修),女,14,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
111,2,私立,一般大學,1039,玄奘大學,學士班(進修),男,5,2,0,0,0,0,0,0,0,0,2,1,0,0,1,0
111,2,私立,一般大學,1039,玄奘大學,碩士班(日間),女,169,4,1,0,0,0,1,0,0,0,3,1,0,1,1,0
111,2,私立,一般大學,1039,玄奘大學,碩士班(日間),男,92,5,1,1,0,0,0,0,0,0,4,1,0,2,1,0
111,2,私立,一般大學,1039,玄奘大學,碩士在職專班,女,105,9,4,0,0,0,0,0,3,1,5,3,0,2,0,0
111,2,私立,一般大學,1039,玄奘大學,碩士在職專班,男,44,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0
111,2,私立,一般大學,1039,玄奘大學,學士班(日間),女,815,52,20,14,0,0,0,1,0,5,32,8,0,19,5,0
111,2,私立,一般大學,1039,玄奘大學,學士班(日間),男,561,29,7,3,0,0,0,0,2,2,22,5,0,12,5,0
111,1,私立,技專校院,1040,建國科技大學,二專(日間),男,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1040,建國科技大學,二專(進修),女,18,4,0,0,0,0,0,0,0,0,4,3,0,0,1,0
111,1,私立,技專校院,1040,建國科技大學,學士班(日間),女,838,46,16,12,1,0,2,0,1,0,30,4,0,13,13,0
111,1,私立,技專校院,1040,建國科技大學,學士班(進修),女,523,42,18,14,0,0,0,1,2,1,24,2,0,8,14,0
111,1,私立,技專校院,1040,建國科技大學,碩士班(日間),男,77,6,0,0,0,0,0,0,0,0,6,0,0,2,4,0
111,1,私立,技專校院,1040,建國科技大學,二專(日間),女,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1040,建國科技大學,二專(進修),男,30,6,1,1,0,0,0,0,0,0,5,0,0,2,3,0
111,1,私立,技專校院,1040,建國科技大學,學士班(日間),男,1841,101,38,34,0,0,1,1,2,0,63,7,0,26,30,0
111,1,私立,技專校院,1040,建國科技大學,學士班(進修),男,1405,88,32,25,0,0,0,0,7,0,56,9,0,27,20,0
111,1,私立,技專校院,1040,建國科技大學,碩士班(日間),女,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1040,建國科技大學,二專(進修),男,30,3,1,0,0,0,0,0,1,0,2,0,0,2,0,0
111,2,私立,技專校院,1040,建國科技大學,學士班(日間),男,1841,74,7,7,0,0,0,0,0,0,67,26,0,18,20,3
111,2,私立,技專校院,1040,建國科技大學,學士班(進修),男,1405,92,7,5,0,0,0,1,1,0,85,26,0,40,19,0
111,2,私立,技專校院,1040,建國科技大學,碩士班(日間),女,55,3,1,0,0,0,0,0,1,0,2,0,0,1,1,0
111,2,私立,技專校院,1040,建國科技大學,二專(日間),女,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1040,建國科技大學,二專(日間),男,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1040,建國科技大學,二專(進修),女,18,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0
111,2,私立,技專校院,1040,建國科技大學,學士班(日間),女,838,28,5,5,0,0,0,0,0,0,23,8,0,9,4,2
111,2,私立,技專校院,1040,建國科技大學,學士班(進修),女,523,43,7,1,0,0,0,0,5,1,36,3,0,23,10,0
111,2,私立,技專校院,1040,建國科技大學,碩士班(日間),男,77,6,2,0,0,0,0,2,0,0,4,2,0,1,1,0
111,1,私立,技專校院,1041,明志科技大學,學士班(日間),女,1021,27,14,13,0,0,0,0,1,0,13,0,0,9,4,0
111,1,私立,技專校院,1041,明志科技大學,學士班(日間),男,2577,88,41,37,0,0,0,0,3,1,47,5,1,27,14,0
111,1,私立,技專校院,1041,明志科技大學,碩士班(日間),男,363,28,3,2,0,0,0,0,0,1,25,2,0,14,9,0
111,1,私立,技專校院,1041,明志科技大學,學士班(進修),女,7,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0
111,1,私立,技專校院,1041,明志科技大學,學士班(進修),男,191,9,0,0,0,0,0,0,0,0,9,1,1,2,5,0
111,1,私立,技專校院,1041,明志科技大學,博士班,女,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1041,明志科技大學,博士班,男,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1041,明志科技大學,碩士班(日間),女,116,6,1,1,0,0,0,0,0,0,5,0,0,1,4,0
111,1,私立,技專校院,1041,明志科技大學,碩士在職專班,女,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
111,1,私立,技專校院,1041,明志科技大學,碩士在職專班,男,17,3,0,0,0,0,0,0,0,0,3,0,0,1,2,0
111,2,私立,技專校院,1041,明志科技大學,學士班(日間),女,1021,9,7,7,0,0,0,0,0,0,2,0,0,0,2,0
111,2,私立,技專校院,1041,明志科技大學,學士班(日間),男,2577,32,13,11,0,0,0,0,2,0,19,1,0,0,18,0
111,2,私立,技專校院,1041,明志科技大學,博士班,男,34,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1041,明志科技大學,學士班(進修),女,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1041,明志科技大學,學士班(進修),男,191,4,2,1,0,0,0,0,1,0,2,0,0,2,0,0
111,2,私立,技專校院,1041,明志科技大學,博士班,女,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1041,明志科技大學,碩士班(日間),女,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1041,明志科技大學,碩士班(日間),男,363,6,1,0,0,0,0,0,1,0,5,1,0,0,4,0
111,2,私立,技專校院,1041,明志科技大學,碩士在職專班,女,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1041,明志科技大學,碩士在職專班,男,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(進修),女,175,27,4,3,0,0,0,0,1,0,23,3,0,4,16,0
111,1,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,五專,男,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士班(日間),女,33,8,3,0,0,0,0,0,3,0,5,0,0,5,0,0
111,1,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士在職專班,男,84,12,4,0,0,0,0,0,4,0,8,1,0,2,5,0
111,1,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,二專(進修),女,30,11,1,1,0,0,0,0,0,0,10,0,0,1,9,0
111,1,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,二專(進修),男,29,27,1,1,0,0,0,0,0,0,26,0,0,20,6,0
111,1,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(日間),女,460,35,17,5,0,0,2,1,6,3,18,0,0,18,0,0
111,1,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(日間),男,672,57,26,19,0,0,0,4,3,0,31,0,3,25,3,0
111,1,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(進修),男,531,77,12,9,0,0,0,0,3,0,65,24,0,17,24,0
111,1,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,五專,女,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士班(日間),男,57,12,4,0,0,0,0,1,3,0,8,1,0,4,3,0
111,1,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士在職專班,女,26,5,1,1,0,0,0,0,0,0,4,0,0,1,3,0
111,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,二專(進修),男,29,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0
111,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(日間),女,460,31,15,12,0,0,1,0,0,2,16,0,0,15,1,0
111,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(日間),男,672,53,21,17,0,0,1,1,1,1,32,3,4,21,4,0
111,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(進修),男,531,47,8,5,0,0,0,0,3,0,39,7,0,16,16,0
111,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,五專,女,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,五專,男,7,7,6,6,0,0,0,0,0,0,1,0,0,1,0,0
111,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士在職專班,女,26,9,0,0,0,0,0,0,0,0,9,0,0,0,9,0
111,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,二專(進修),女,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(進修),女,175,23,3,3,0,0,0,0,0,0,20,1,0,2,17,0
111,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士班(日間),女,33,3,1,0,0,0,0,0,0,1,2,0,0,0,2,0
111,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士班(日間),男,57,3,1,0,0,0,0,0,1,0,2,0,0,2,0,0
111,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士在職專班,男,84,9,0,0,0,0,0,0,0,0,9,0,0,0,9,0
111,1,私立,技專校院,1043,大仁科技大學,二專(進修),女,40,15,6,6,0,0,0,0,0,0,9,0,0,8,1,0
111,1,私立,技專校院,1043,大仁科技大學,學士班(日間),女,1453,82,41,36,0,0,0,3,2,0,41,2,1,29,9,0
111,1,私立,技專校院,1043,大仁科技大學,學士班(進修),女,913,64,17,8,0,0,0,1,8,0,47,1,0,32,14,0
111,1,私立,技專校院,1043,大仁科技大學,碩士班(日間),男,35,3,1,0,0,0,0,1,0,0,2,0,0,2,0,0
111,1,私立,技專校院,1043,大仁科技大學,碩士在職專班,女,63,8,3,2,0,0,0,0,1,0,5,0,0,4,1,0
111,1,私立,技專校院,1043,大仁科技大學,碩士在職專班,男,77,9,0,0,0,0,0,0,0,0,9,0,0,8,1,0
111,1,私立,技專校院,1043,大仁科技大學,二專(進修),男,49,11,1,1,0,0,0,0,0,0,10,0,0,9,1,0
111,1,私立,技專校院,1043,大仁科技大學,學士班(日間),男,1314,79,35,30,0,0,1,1,3,0,44,6,1,28,9,0
111,1,私立,技專校院,1043,大仁科技大學,學士班(進修),男,529,60,7,3,0,0,0,0,4,0,53,8,0,39,6,0
111,1,私立,技專校院,1043,大仁科技大學,碩士班(日間),女,49,7,3,3,0,0,0,0,0,0,4,0,0,4,0,0
111,2,私立,技專校院,1043,大仁科技大學,二專(進修),男,49,6,0,0,0,0,0,0,0,0,6,0,0,5,1,0
111,2,私立,技專校院,1043,大仁科技大學,學士班(日間),男,1314,24,10,8,0,0,0,2,0,0,14,1,0,11,2,0
111,2,私立,技專校院,1043,大仁科技大學,碩士班(日間),女,49,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0
111,2,私立,技專校院,1043,大仁科技大學,二專(進修),女,40,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0
111,2,私立,技專校院,1043,大仁科技大學,學士班(日間),女,1453,40,22,17,0,0,1,1,3,0,18,0,0,18,0,0
111,2,私立,技專校院,1043,大仁科技大學,學士班(進修),女,913,48,11,4,0,1,0,0,6,0,37,0,0,30,7,0
111,2,私立,技專校院,1043,大仁科技大學,學士班(進修),男,529,56,4,3,0,0,0,0,1,0,52,0,0,38,14,0
111,2,私立,技專校院,1043,大仁科技大學,碩士班(日間),男,35,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0
111,2,私立,技專校院,1043,大仁科技大學,碩士在職專班,女,63,4,1,0,0,0,0,0,1,0,3,0,0,1,2,0
111,2,私立,技專校院,1043,大仁科技大學,碩士在職專班,男,77,10,0,0,0,0,0,0,0,0,10,0,0,5,5,0
111,1,私立,技專校院,1044,聖約翰科技大學,學士班(進修),女,31,4,2,2,0,0,0,0,0,0,2,0,0,0,2,0
111,1,私立,技專校院,1044,聖約翰科技大學,學士班(進修),男,207,22,5,3,0,0,0,0,2,0,17,5,0,4,8,0
111,1,私立,技專校院,1044,聖約翰科技大學,五專,男,79,13,7,5,0,0,0,1,1,0,6,0,0,0,6,0
111,1,私立,技專校院,1044,聖約翰科技大學,碩士班(日間),女,17,5,0,0,0,0,0,0,0,0,5,1,0,1,3,0
111,1,私立,技專校院,1044,聖約翰科技大學,碩士班(日間),男,54,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0
111,1,私立,技專校院,1044,聖約翰科技大學,碩士在職專班,女,18,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0
111,1,私立,技專校院,1044,聖約翰科技大學,碩士在職專班,男,51,12,2,1,0,0,0,0,1,0,10,0,0,0,10,0
111,1,私立,技專校院,1044,聖約翰科技大學,二專(進修),女,16,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0
111,1,私立,技專校院,1044,聖約翰科技大學,二專(進修),男,33,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
111,1,私立,技專校院,1044,聖約翰科技大學,學士班(日間),女,213,17,7,6,0,0,0,0,1,0,10,3,0,0,7,0
111,1,私立,技專校院,1044,聖約翰科技大學,學士班(日間),男,381,51,16,15,0,0,0,1,0,0,35,5,1,0,29,0
111,1,私立,技專校院,1044,聖約翰科技大學,五專,女,19,4,3,3,0,0,0,0,0,0,1,0,0,0,1,0
111,2,私立,技專校院,1044,聖約翰科技大學,二專(進修),男,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1044,聖約翰科技大學,學士班(日間),男,381,24,5,4,0,0,0,0,1,0,19,3,0,0,16,0
111,2,私立,技專校院,1044,聖約翰科技大學,五專,女,19,5,2,1,0,0,0,1,0,0,3,0,0,0,3,0
111,2,私立,技專校院,1044,聖約翰科技大學,五專,男,79,7,3,3,0,0,0,0,0,0,4,0,0,0,4,0
111,2,私立,技專校院,1044,聖約翰科技大學,碩士在職專班,女,18,2,0,0,0,0,0,0,0,0,2,1,0,0,1,0
111,2,私立,技專校院,1044,聖約翰科技大學,二專(進修),女,16,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
111,2,私立,技專校院,1044,聖約翰科技大學,學士班(日間),女,213,13,3,2,0,0,0,0,1,0,10,4,0,1,5,0
111,2,私立,技專校院,1044,聖約翰科技大學,學士班(進修),女,31,5,2,2,0,0,0,0,0,0,3,0,0,1,2,0
111,2,私立,技專校院,1044,聖約翰科技大學,學士班(進修),男,207,15,5,2,0,0,0,0,3,0,10,4,0,0,6,0
111,2,私立,技專校院,1044,聖約翰科技大學,碩士班(日間),女,17,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
111,2,私立,技專校院,1044,聖約翰科技大學,碩士班(日間),男,54,8,1,0,0,0,0,0,1,0,7,3,0,1,3,0
111,2,私立,技專校院,1044,聖約翰科技大學,碩士在職專班,男,51,7,0,0,0,0,0,0,0,0,7,2,0,2,3,0
111,1,私立,技專校院,1045,嶺東科技大學,學士班(日間),女,4143,230,127,127,0,0,0,0,0,0,103,4,0,44,55,0
111,1,私立,技專校院,1045,嶺東科技大學,學士班(進修),女,1169,126,40,38,0,0,0,0,2,0,86,18,0,25,43,0
111,1,私立,技專校院,1045,嶺東科技大學,學士班(進修),男,1314,187,49,47,0,0,0,0,2,0,138,30,0,50,58,0
111,1,私立,技專校院,1045,嶺東科技大學,碩士班(日間),男,97,18,0,0,0,0,0,0,0,0,18,4,0,1,13,0
111,1,私立,技專校院,1045,嶺東科技大學,碩士在職專班,男,82,24,1,0,0,0,0,0,1,0,23,6,0,6,11,0
111,1,私立,技專校院,1045,嶺東科技大學,學士班(日間),男,2467,122,58,58,0,0,0,0,0,0,64,17,0,24,23,0
111,1,私立,技專校院,1045,嶺東科技大學,碩士班(日間),女,122,22,0,0,0,0,0,0,0,0,22,4,0,0,18,0
111,1,私立,技專校院,1045,嶺東科技大學,碩士在職專班,女,72,9,1,0,0,0,0,0,1,0,8,1,0,1,6,0
111,2,私立,技專校院,1045,嶺東科技大學,學士班(日間),男,2467,134,39,36,0,0,1,2,0,0,95,43,0,30,22,0
111,2,私立,技專校院,1045,嶺東科技大學,學士班(進修),男,1314,99,3,3,0,0,0,0,0,0,96,10,0,55,31,0
111,2,私立,技專校院,1045,嶺東科技大學,碩士班(日間),女,122,15,0,0,0,0,0,0,0,0,15,7,0,4,4,0
111,2,私立,技專校院,1045,嶺東科技大學,碩士在職專班,女,72,4,0,0,0,0,0,0,0,0,4,0,0,3,1,0
111,2,私立,技專校院,1045,嶺東科技大學,學士班(日間),女,4143,164,57,55,0,0,0,1,0,1,107,41,0,30,36,0
111,2,私立,技專校院,1045,嶺東科技大學,學士班(進修),女,1169,92,5,4,0,0,0,0,1,0,87,5,0,51,31,0
111,2,私立,技專校院,1045,嶺東科技大學,碩士班(日間),男,97,15,1,0,0,0,1,0,0,0,14,9,0,2,3,0
111,2,私立,技專校院,1045,嶺東科技大學,碩士在職專班,男,82,4,0,0,0,0,0,0,0,0,4,0,0,3,1,0
111,1,私立,技專校院,1046,中國科技大學,二專(進修),女,148,31,7,6,0,0,0,0,0,1,24,0,0,11,13,0
111,1,私立,技專校院,1046,中國科技大學,學士班(日間),女,2890,186,78,74,0,0,0,1,2,1,108,15,0,41,52,0
111,1,私立,技專校院,1046,中國科技大學,學士班(進修),女,734,68,25,18,0,0,0,2,5,0,43,2,0,17,24,0
111,1,私立,技專校院,1046,中國科技大學,碩士班(日間),男,104,16,0,0,0,0,0,0,0,0,16,1,0,5,10,0
111,1,私立,技專校院,1046,中國科技大學,碩士在職專班,男,36,14,3,0,0,0,0,0,3,0,11,0,0,1,10,0
111,1,私立,技專校院,1046,中國科技大學,二專(進修),男,159,44,5,2,0,0,0,0,3,0,39,0,0,14,25,0
111,1,私立,技專校院,1046,中國科技大學,學士班(日間),男,2526,171,52,50,0,0,0,1,1,0,119,31,0,37,51,0
111,1,私立,技專校院,1046,中國科技大學,學士班(進修),男,916,97,30,28,0,0,0,0,2,0,67,3,0,27,37,0
111,1,私立,技專校院,1046,中國科技大學,碩士班(日間),女,81,13,1,0,0,0,0,0,1,0,12,0,0,5,7,0
111,1,私立,技專校院,1046,中國科技大學,碩士在職專班,女,24,3,0,0,0,0,0,0,0,0,3,0,0,1,2,0
111,2,私立,技專校院,1046,中國科技大學,學士班(進修),女,734,53,4,4,0,0,0,0,0,0,49,14,0,18,17,0
111,2,私立,技專校院,1046,中國科技大學,學士班(進修),男,916,73,10,4,0,0,0,1,4,1,63,19,0,24,20,0
111,2,私立,技專校院,1046,中國科技大學,碩士班(日間),女,81,12,0,0,0,0,0,0,0,0,12,3,0,6,3,0
111,2,私立,技專校院,1046,中國科技大學,碩士班(日間),男,104,9,0,0,0,0,0,0,0,0,9,1,0,3,5,0
111,2,私立,技專校院,1046,中國科技大學,碩士在職專班,女,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1046,中國科技大學,碩士在職專班,男,36,6,0,0,0,0,0,0,0,0,6,0,0,1,5,0
111,2,私立,技專校院,1046,中國科技大學,二專(進修),女,148,22,1,1,0,0,0,0,0,0,21,1,0,13,7,0
111,2,私立,技專校院,1046,中國科技大學,二專(進修),男,159,24,0,0,0,0,0,0,0,0,24,2,0,11,11,0
111,2,私立,技專校院,1046,中國科技大學,學士班(日間),女,2890,103,26,25,0,0,0,0,0,1,77,32,0,14,31,0
111,2,私立,技專校院,1046,中國科技大學,學士班(日間),男,2526,139,26,25,0,0,0,0,1,0,113,59,0,28,26,0
111,1,私立,技專校院,1047,中臺科技大學,二專(日間),女,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
