學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),境外學位生數小計,境外學位生數男,境外學位生數女,境外學位生數之在學比率(%)
110,私立,技專校院,1037,正修學校財團法人正修科技大學,07311038,建築科,五專,0,0,0,0.00
110,私立,技專校院,1037,正修學校財團法人正修科技大學,07321031,土木工程科,五專,0,0,0,0.00
110,私立,技專校院,1037,正修學校財團法人正修科技大學,07151015,機械工程系機電工程博士班,博士班,1,1,0,7.14
110,私立,技專校院,1037,正修學校財團法人正修科技大學,04121008,金融管理系_金融管理產業碩士專班,碩士班(日間),0,0,0,0.00
110,私立,技專校院,1037,正修學校財團法人正修科技大學,04131005,企業管理系_企業經營與風險管理產業碩士專班,碩士班(日間),0,0,0,0.00
110,私立,技專校院,1037,正修學校財團法人正修科技大學,04131005,企業管理系經營管理碩士班,碩士班(日間),2,1,1,9.09
110,私立,技專校院,1037,正修學校財團法人正修科技大學,06131010,資訊管理系碩士班,碩士班(日間),0,0,0,0.00
110,私立,技專校院,1037,正修學校財團法人正修科技大學,07121044,環境毒物與新興污染物研究所,碩士班(日間),0,0,0,0.00
110,私立,技專校院,1037,正修學校財團法人正修科技大學,07141012,電子工程系碩士班,碩士班(日間),0,0,0,0.00
110,私立,技專校院,1037,正修學校財團法人正修科技大學,07191018,工業工程與管理系碩士班,碩士班(日間),0,0,0,0.00
110,私立,技專校院,1037,正修學校財團法人正修科技大學,07321016,土木與空間資訊系_營建綠色產業碩士專班,碩士班(日間),0,0,0,0.00
110,私立,技專校院,1037,正修學校財團法人正修科技大學,07321016,土木與空間資訊系營建工程碩士班,碩士班(日間),0,0,0,0.00
110,私立,技專校院,1037,正修學校財團法人正修科技大學,10121026,化妝品與時尚彩妝系,學士班(日間),13,2,11,3.33
110,私立,技專校院,1037,正修學校財團法人正修科技大學,10131022,餐飲管理系_產學攜手餐飲管理專班,學士班(日間),0,0,0,0.00
110,私立,技專校院,1037,正修學校財團法人正修科技大學,10141043,電競科技管理系,學士班(日間),0,0,0,0.00
110,私立,技專校院,1037,正修學校財團法人正修科技大學,10151023,觀光遊憩系,學士班(日間),6,2,4,1.76
110,私立,技專校院,1037,正修學校財團法人正修科技大學,10151023,觀光遊憩系_僑生產學觀光餐旅產業專班,學士班(日間),80,39,41,100.00
110,私立,技專校院,1037,正修學校財團法人正修科技大學,10152025,休閒與運動管理系,學士班(日間),1,1,0,0.29
110,私立,技專校院,1037,正修學校財團法人正修科技大學,02122042,視覺傳達設計系文創設計與藝術保存碩士班,碩士班(日間),0,0,0,0.00
110,私立,技專校院,1037,正修學校財團法人正修科技大學,04121008,金融管理系碩士班,碩士班(日間),0,0,0,0.00
110,私立,技專校院,1037,正修學校財團法人正修科技大學,07141011,電機工程系_節能技術管理產業碩士專班,碩士班(日間),0,0,0,0.00
110,私立,技專校院,1037,正修學校財團法人正修科技大學,07141011,電機工程系碩士班,碩士班(日間),0,0,0,0.00
110,私立,技專校院,1037,正修學校財團法人正修科技大學,07141013,資訊工程系碩士班,碩士班(日間),0,0,0,0.00
110,私立,技專校院,1037,正修學校財團法人正修科技大學,07151015,機械工程系機電工程碩士班,碩士班(日間),0,0,0,0.00
110,私立,技專校院,1037,正修學校財團法人正修科技大學,07191018,工業工程與管理系_外國學生專班,碩士班(日間),14,10,4,100.00
110,私立,技專校院,1037,正修學校財團法人正修科技大學,09221021,幼兒保育系碩士班,碩士班(日間),1,0,1,3.33
110,私立,技專校院,1037,正修學校財團法人正修科技大學,10121026,化妝品與時尚彩妝系碩士班,碩士班(日間),0,0,0,0.00
110,私立,技專校院,1037,正修學校財團法人正修科技大學,10152025,休閒與運動管理系碩士班,碩士班(日間),1,1,0,5.26
110,私立,技專校院,1038,萬能學校財團法人萬能科技大學,02123003,商品設計系,學士班(日間),0,0,0,0.00
110,私立,技專校院,1038,萬能學校財團法人萬能科技大學,07121034,環境工程系,學士班(日間),0,0,0,0.00
110,私立,技專校院,1038,萬能學校財團法人萬能科技大學,07141019,資訊工程系,學士班(日間),17,15,2,6.44
110,私立,技專校院,1038,萬能學校財團法人萬能科技大學,07161045,車輛工程系,學士班(日間),0,0,0,0.00
110,私立,技專校院,1038,萬能學校財團法人萬能科技大學,07191047,精密機械與工業工程系,學士班(日間),0,0,0,0.00
110,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10121041,化妝品應用與管理系,學士班(日間),16,2,14,4.86
110,私立,技專校院,1038,萬能學校財團法人萬能科技大學,02123002,商業設計系,學士班(日間),26,14,12,11.06
110,私立,技專校院,1038,萬能學校財團法人萬能科技大學,04131004,企業管理系,學士班(日間),7,4,3,4.55
110,私立,技專校院,1038,萬能學校財團法人萬能科技大學,04132010,行銷與流通管理系,學士班(日間),10,10,0,4.27
110,私立,技專校院,1038,萬能學校財團法人萬能科技大學,06131015,資訊管理系,學士班(日間),2,1,1,0.86
110,私立,技專校院,1038,萬能學校財團法人萬能科技大學,06132016,數位多媒體系,學士班(日間),2,2,0,5.13
110,私立,技專校院,1038,萬能學校財團法人萬能科技大學,07162022,航空光機電系,學士班(日間),18,14,4,3.35
110,私立,技專校院,1038,萬能學校財團法人萬能科技大學,07321024,室內設計與營建科技系,學士班(日間),9,7,2,4.55
110,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10121044,時尚造型設計系,學士班(日間),10,3,7,2.33
110,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10131036,旅館管理系,學士班(日間),31,16,15,13.03
110,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10131037,餐飲管理系,學士班(日間),41,27,14,4.94
110,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10151038,觀光與休閒事業管理系_觀光休閒餐飲管理產學專班,學士班(日間),54,22,32,100.00
110,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10413043,航空暨運輸服務管理系,學士班(日間),14,8,6,1.84
110,私立,技專校院,1038,萬能學校財團法人萬能科技大學,04131005,經營管理研究所,碩士班(日間),3,1,2,10.34
110,私立,技專校院,1038,萬能學校財團法人萬能科技大學,06131015,資訊管理系碩士班,碩士班(日間),0,0,0,0.00
110,私立,技專校院,1038,萬能學校財團法人萬能科技大學,07121034,環境工程系,碩士班(日間),0,0,0,0.00
110,私立,技專校院,1038,萬能學校財團法人萬能科技大學,07321024,室內設計與營建科技系碩士班,碩士班(日間),2,1,1,8.33
110,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10131036,旅館管理系_民宿與旅館管理僑生技職專班,學士班(日間),60,27,33,100.00
110,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10131036,旅館管理系_國際學生產學合作專班,學士班(日間),148,50,98,100.00
110,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10151038,觀光與休閒事業管理系,學士班(日間),74,31,43,12.65
110,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10151038,觀光與休閒事業管理系_國際學生產學合作專班,學士班(日間),59,27,32,100.00
110,私立,技專校院,1038,萬能學校財團法人萬能科技大學,07141020,電資研究所,碩士班(日間),1,1,0,5.26
110,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10121041,化妝品應用與管理系碩士班,碩士班(日間),1,0,1,2.38
110,私立,一般大學,1039,玄奘大學,02199005,藝術與創意設計學系,學士班(日間),14,4,10,10.00
110,私立,一般大學,1039,玄奘大學,02211010,宗教與文化學系,學士班(日間),6,4,2,8.57
110,私立,一般大學,1039,玄奘大學,02311008,應用外語學系,學士班(日間),0,0,0,0.00
110,私立,一般大學,1039,玄奘大學,02112013,視覺傳達設計學系,學士班(日間),14,3,11,10.07
110,私立,一般大學,1039,玄奘大學,02125012,時尚設計學系,學士班(日間),5,0,5,8.47
110,私立,一般大學,1039,玄奘大學,02152004,影劇藝術學系,學士班(日間),16,9,7,11.11
110,私立,一般大學,1039,玄奘大學,02199044,藝術設計學院學士班,學士班(日間),1,0,1,5.26
110,私立,一般大學,1039,玄奘大學,03211018,大眾傳播學系,學士班(日間),34,14,20,18.99
110,私立,一般大學,1039,玄奘大學,04131024,企業管理學系,學士班(日間),2,2,0,50.00
110,私立,一般大學,1039,玄奘大學,06134034,資訊管理學系,學士班(日間),0,0,0,0.00
110,私立,一般大學,1039,玄奘大學,09231036,社會工作學系,學士班(日間),5,4,1,3.31
110,私立,一般大學,1039,玄奘大學,02322006,中國語文學系,博士班,0,0,0,0.00
110,私立,一般大學,1039,玄奘大學,02211010,宗教與文化學系,碩士班(日間),6,4,2,17.65
110,私立,一般大學,1039,玄奘大學,03131016,應用心理學系,碩士班(日間),10,6,4,9.62
110,私立,一般大學,1039,玄奘大學,04211032,法律學系,碩士班(日間),0,0,0,0.00
110,私立,一般大學,1039,玄奘大學,02311043,應用日語學系,學士班(日間),7,2,5,6.42
110,私立,一般大學,1039,玄奘大學,03131016,應用心理學系,學士班(日間),20,11,9,7.52
110,私立,一般大學,1039,玄奘大學,03212021,廣播與電視新聞學系,學士班(日間),1,0,1,7.69
110,私立,一般大學,1039,玄奘大學,04211032,法律學系,學士班(日間),0,0,0,0.00
110,私立,一般大學,1039,玄奘大學,10131040,餐旅管理學系,學士班(日間),35,20,15,22.29
110,私立,一般大學,1039,玄奘大學,02199044,藝術設計學院碩士班,碩士班(日間),1,0,1,2.70
110,私立,一般大學,1039,玄奘大學,03211023,傳播學院碩士班,碩士班(日間),10,2,8,71.43
110,私立,一般大學,1039,玄奘大學,04131024,企業管理學系,碩士班(日間),0,0,0,0.00
110,私立,一般大學,1039,玄奘大學,09231036,社會工作學系,碩士班(日間),5,2,3,16.13
110,私立,技專校院,1040,建國科技大學,02112004,數位媒體設計系,學士班(日間),2,1,1,1.16
110,私立,技專校院,1040,建國科技大學,02122003,創意產品與遊戲設計系,學士班(日間),1,1,0,0.33
110,私立,技專校院,1040,建國科技大學,02124007,空間設計系,學士班(日間),3,3,0,2.04
110,私立,技專校院,1040,建國科技大學,06131012,資訊管理系,學士班(日間),12,10,2,8.33
110,私立,技專校院,1040,建國科技大學,07141014,電子工程系,學士班(日間),4,4,0,2.09
110,私立,技專校院,1040,建國科技大學,07151018,機械工程系_國際學生產學合作專班,學士班(日間),31,28,3,100.00
110,私立,技專校院,1040,建國科技大學,07191024,工業與服務管理系,學士班(日間),1,0,1,5.88
110,私立,技專校院,1040,建國科技大學,10121027,美容系,學士班(日間),4,0,4,1.37
110,私立,技專校院,1040,建國科技大學,04199011,服務與科技管理研究所,碩士班(日間),4,0,4,14.81
110,私立,技專校院,1040,建國科技大學,07141013,電機工程系_智慧機電整合控制產業碩士專班,碩士班(日間),0,0,0,0.00
110,私立,技專校院,1040,建國科技大學,07141020,機電光系統研究所,碩士班(日間),0,0,0,0.00
110,私立,技專校院,1040,建國科技大學,07151019,製造科技研究所,碩士班(日間),0,0,0,0.00
110,私立,技專校院,1040,建國科技大學,02112005,商業設計系,學士班(日間),1,1,0,0.71
110,私立,技專校院,1040,建國科技大學,02311001,應用外語系,學士班(日間),3,2,1,1.64
110,私立,技專校院,1040,建國科技大學,04131009,國際企業管理系,學士班(日間),5,2,3,3.76
110,私立,技專校院,1040,建國科技大學,04143010,行銷與服務管理系,學士班(日間),7,4,3,4.40
110,私立,技專校院,1040,建國科技大學,06199017,資訊與網路通訊系,學士班(日間),4,2,2,4.88
110,私立,技專校院,1040,建國科技大學,07141013,電機工程系,學士班(日間),0,0,0,0.00
110,私立,技專校院,1040,建國科技大學,07141013,電機工程系_外國學生專班,學士班(日間),26,21,5,100.00
110,私立,技專校院,1040,建國科技大學,07141014,電子工程系_國際學生產學合作專班,學士班(日間),30,26,4,100.00
110,私立,技專校院,1040,建國科技大學,07141015,自動化工程系,學士班(日間),1,1,0,0.66
110,私立,技專校院,1040,建國科技大學,07141015,自動化工程系_國際學生產學合作專班,學士班(日間),49,34,15,100.00
110,私立,技專校院,1040,建國科技大學,07151018,機械工程系,學士班(日間),3,3,0,0.69
110,私立,技專校院,1040,建國科技大學,07321021,土木工程系,學士班(日間),1,1,0,0.73
110,私立,技專校院,1040,建國科技大學,10151025,觀光系,學士班(日間),9,1,8,3.47
110,私立,技專校院,1040,建國科技大學,10152026,運動健康與休閒系,學士班(日間),2,2,0,0.85
110,私立,技專校院,1040,建國科技大學,02112004,數位媒體設計系碩士班,碩士班(日間),0,0,0,0.00
110,私立,技專校院,1040,建國科技大學,02124007,空間設計系創意生活應用設計碩士班,碩士班(日間),0,0,0,0.00
110,私立,技專校院,1040,建國科技大學,07141013,電機工程研究所,碩士班(日間),2,2,0,8.33
110,私立,技專校院,1040,建國科技大學,07141014,電子工程研究所,碩士班(日間),0,0,0,0.00
110,私立,技專校院,1040,建國科技大學,07321022,土木與防災研究所,碩士班(日間),1,1,0,10.00
110,私立,技專校院,1040,建國科技大學,10121028,美容科技研究所,碩士班(日間),0,0,0,0.00
110,私立,技專校院,1041,明志科技大學,02112003,視覺傳達設計系,學士班(日間),3,1,2,1.48
110,私立,技專校院,1041,明志科技大學,04131005,經營管理系,學士班(日間),2,2,0,0.54
110,私立,技專校院,1041,明志科技大學,07111018,化學工程系,學士班(日間),0,0,0,0.00
110,私立,技專校院,1041,明志科技大學,07112022,材料工程系,學士班(日間),0,0,0,0.00
110,私立,技專校院,1041,明志科技大學,07141011,電子工程系,學士班(日間),2,2,0,0.49
110,私立,技專校院,1041,明志科技大學,07151014,機械工程系,學士班(日間),2,2,0,0.34
110,私立,技專校院,1041,明志科技大學,07132021,能源電池科技博士學位學程,博士班,24,18,6,92.31
110,私立,技專校院,1041,明志科技大學,02123004,工業設計系碩士班,碩士班(日間),5,3,2,20.00
110,私立,技專校院,1041,明志科技大學,04131005,經營管理系碩士班,碩士班(日間),1,0,1,4.55
110,私立,技專校院,1041,明志科技大學,02123004,工業設計系,學士班(日間),1,1,0,0.51
110,私立,技專校院,1041,明志科技大學,04143033,管理暨設計學院_數位行銷設計實務專班,學士班(日間),0,0,0,0.00
110,私立,技專校院,1041,明志科技大學,07112032,環境資源學院_環資跨領域實務菁英班,學士班(日間),0,0,0,0.00
110,私立,技專校院,1041,明志科技大學,07121025,環境與安全衛生工程系,學士班(日間),1,1,0,0.55
110,私立,技專校院,1041,明志科技大學,07141010,電機工程系,學士班(日間),0,0,0,0.00
110,私立,技專校院,1041,明志科技大學,07191024,工業工程與管理系,學士班(日間),0,0,0,0.00
110,私立,技專校院,1041,明志科技大學,07193031,創新科技應用於生物醫學暨醫療照護產品研發國際博士學位學程,博士班,5,3,2,45.45
110,私立,技專校院,1041,明志科技大學,02112003,視覺傳達設計系碩士班,碩士班(日間),8,4,4,36.36
110,私立,技專校院,1041,明志科技大學,07111018,化學工程系生化工程碩士班,碩士班(日間),11,3,8,44.00
110,私立,技專校院,1041,明志科技大學,04131030,國際企業管理碩士學位學程(IMBA),碩士班(日間),25,10,15,100.00
110,私立,技專校院,1041,明志科技大學,07121025,環境與安全衛生工程系環境工程碩士班,碩士班(日間),1,0,1,2.86
110,私立,技專校院,1041,明志科技大學,07141011,電子工程系碩士班,碩士班(日間),6,6,0,10.53
110,私立,技專校院,1041,明志科技大學,07151014,機械工程系機械與機電工程碩士班,碩士班(日間),7,7,0,15.56
110,私立,技專校院,1041,明志科技大學,07191024,工業工程與管理系碩士班,碩士班(日間),2,2,0,5.88
110,私立,技專校院,1041,明志科技大學,07111018,化學工程系碩士班,碩士班(日間),1,0,1,1.69
110,私立,技專校院,1041,明志科技大學,07112022,材料工程系碩士班,碩士班(日間),2,2,0,2.56
110,私立,技專校院,1041,明志科技大學,07141010,電機工程系碩士班,碩士班(日間),3,3,0,6.52
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,02112044,電競與動畫遊戲學士學位學程,學士班(日間),5,3,2,11.90
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,06131014,資訊管理系,學士班(日間),0,0,0,0.00
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,06134015,資訊科技應用系,學士班(日間),33,22,11,58.93
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,06199048,機電學院_智慧自動化國際學生產學合作專班,學士班(日間),29,21,8,100.00
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,07141018,電機工程系_國際學生產學合作專班,學士班(日間),29,18,11,100.00
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,07321024,土木工程系,學士班(日間),2,1,1,5.71
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,10121005,香妝與養生保健系_外國學生專班,學士班(日間),14,1,13,100.00
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,10151037,觀光事業管理系_國際學生產學合作專班,學士班(日間),108,21,87,100.00
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,06134015,資訊科技應用系碩士班,碩士班(日間),0,0,0,0.00
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,07321024,土木工程系碩士班,碩士班(日間),1,0,1,16.67
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,02311001,應用外語系,學士班(日間),143,66,77,58.13
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,03214046,資訊傳播與行銷系,學士班(日間),31,9,22,57.41
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,04131045,數位經營管理系,學士班(日間),73,43,30,86.90
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,04143011,行銷與流通管理系_國際行銷國際學生產學合作專班,學士班(日間),24,12,12,100.00
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,05299034,綠環境設計學位學程,學士班(日間),0,0,0,0.00
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,06131014,資訊管理系_國際學生產學合作專班,學士班(日間),22,8,14,100.00
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,06134015,資訊科技應用系_國際學生產學合作專班,學士班(日間),46,46,0,100.00
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,06199047,智慧科技應用系,學士班(日間),0,0,0,0.00
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,07132031,綠色能源應用系_國際學生產學合作專班,學士班(日間),31,22,9,100.00
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,07141018,電機工程系,學士班(日間),2,2,0,2.47
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,07141019,電子工程系,學士班(日間),11,8,3,47.83
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,07151022,機械與自動化工程系,學士班(日間),94,54,40,50.27
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,07151022,機械與自動化工程系_國際學生產學合作專班,學士班(日間),99,52,47,100.00
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,07311033,建築系,學士班(日間),8,4,4,10.67
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,07311033,建築系_建築技術國際學生產學合作專班,學士班(日間),30,23,7,100.00
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,07321024,土木工程系_國際學生產學合作專班,學士班(日間),52,42,10,100.00
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,09211036,銀髮事業暨社會工作學士學位學程,學士班(日間),0,0,0,0.00
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,10121005,香妝與養生保健系,學士班(日間),13,2,11,30.95
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,10151037,觀光事業管理系,學士班(日間),47,19,28,62.67
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,10152039,休閒運動管理系,學士班(日間),1,0,1,0.88
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,10152043,商業暨管理學院_觀光休閒國際學生產學合作專班,學士班(日間),15,10,5,100.00
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,04131045,數位經營管理系經營管理碩士班,碩士班(日間),9,2,7,25.71
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,07141019,電子工程系碩士班,碩士班(日間),1,1,0,100.00
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,07151022,機械與自動化工程系機電科技碩士班,碩士班(日間),4,3,1,80.00
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,07311033,建築系碩士班,碩士班(日間),2,2,0,22.22
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,10121005,香妝與養生保健系碩士班,碩士班(日間),3,0,3,18.75
110,私立,技專校院,1043,大仁科技大學,02112046,多媒體設計系,學士班(日間),2,2,0,2.44
110,私立,技專校院,1043,大仁科技大學,03199045,生命禮儀暨關懷事業系,學士班(日間),0,0,0,0.00
110,私立,技專校院,1043,大仁科技大學,07121014,環境與職業安全衛生系,學士班(日間),0,0,0,0.00
110,私立,技專校院,1043,大仁科技大學,08199043,寵物照護暨美容學士學位學程,學士班(日間),83,20,63,33.88
110,私立,技專校院,1043,大仁科技大學,10131021,餐旅管理系,學士班(日間),23,13,10,7.77
110,私立,技專校院,1043,大仁科技大學,10131022,餐飲管理系_餐飲管理專班,學士班(日間),64,31,33,100.00
110,私立,技專校院,1043,大仁科技大學,10152024,休閒運動管理系,學士班(日間),5,5,0,2.94
110,私立,技專校院,1043,大仁科技大學,05211014,環境與職業安全衛生系環境管理碩士班,碩士班(日間),0,0,0,0.00
110,私立,技專校院,1043,大仁科技大學,09161015,藥學系碩士班,碩士班(日間),0,0,0,0.00
110,私立,技專校院,1043,大仁科技大學,02311044,應用日語系,學士班(日間),1,1,0,1.64
110,私立,技專校院,1043,大仁科技大學,05121007,生物科技系,學士班(日間),0,0,0,0.00
110,私立,技專校院,1043,大仁科技大學,07141009,資訊工程與娛樂科技系,學士班(日間),0,0,0,0.00
110,私立,技專校院,1043,大仁科技大學,07211012,食品科技系,學士班(日間),0,0,0,0.00
110,私立,技專校院,1043,大仁科技大學,09131016,護理系,學士班(日間),6,2,4,1.70
110,私立,技專校院,1043,大仁科技大學,09161015,藥學系,學士班(日間),23,14,9,2.14
110,私立,技專校院,1043,大仁科技大學,09221019,幼兒保育系,學士班(日間),0,0,0,0.00
110,私立,技專校院,1043,大仁科技大學,09231018,社會工作系,學士班(日間),2,1,1,2.11
110,私立,技專校院,1043,大仁科技大學,10121025,時尚美容應用系,學士班(日間),0,0,0,0.00
110,私立,技專校院,1043,大仁科技大學,10151023,觀光事業系,學士班(日間),8,4,4,4.88
110,私立,技專校院,1043,大仁科技大學,10321028,消防安全學士學位學程,學士班(日間),0,0,0,0.00
110,私立,技專校院,1043,大仁科技大學,09231018,社會工作系碩士班,碩士班(日間),0,0,0,0.00
110,私立,技專校院,1043,大仁科技大學,10152024,休閒運動管理系休閒事業管理碩士班,碩士班(日間),1,1,0,3.85
110,私立,技專校院,1044,聖約翰科技大學,02112004,多媒體設計系,學士班(日間),23,16,7,23.00
110,私立,技專校院,1044,聖約翰科技大學,02122002,創意設計系,學士班(日間),12,6,6,17.65
110,私立,技專校院,1044,聖約翰科技大學,02122003,數位文藝系,學士班(日間),0,0,0,0.00
110,私立,技專校院,1044,聖約翰科技大學,02311001,應用英語系,學士班(日間),0,0,0,0.00
110,私立,技專校院,1044,聖約翰科技大學,04131005,企業管理系,學士班(日間),11,4,7,50.00
110,私立,技專校院,1044,聖約翰科技大學,04131005,企業管理系_工商管理新南向產學合作專班,學士班(日間),21,9,12,100.00
110,私立,技專校院,1044,聖約翰科技大學,04132008,行銷與流通管理系,學士班(日間),10,8,2,30.30
110,私立,技專校院,1044,聖約翰科技大學,04132008,行銷與流通管理系_香港二技專班,學士班(日間),2,0,2,100.00
110,私立,技專校院,1044,聖約翰科技大學,06199011,醫護資訊學士學位學程,學士班(日間),0,0,0,0.00
110,私立,技專校院,1044,聖約翰科技大學,07151016,機械與電腦輔助工程系,學士班(日間),2,2,0,3.33
110,私立,技專校院,1044,聖約翰科技大學,07151016,機械與電腦輔助工程系_機電整合與自動化製造技術國際學生產學合作專班,學士班(日間),40,32,8,100.00
110,私立,技專校院,1044,聖約翰科技大學,10151020,觀光與休閒管理系,學士班(日間),26,12,14,28.57
110,私立,技專校院,1044,聖約翰科技大學,07141026,電子資訊科,五專,0,0,0,0.00
110,私立,技專校院,1044,聖約翰科技大學,07161027,車輛工程科,五專,0,0,0,0.00
110,私立,技專校院,1044,聖約翰科技大學,04131005,企業管理系碩士班,碩士班(日間),9,5,4,40.91
110,私立,技專校院,1044,聖約翰科技大學,07141012,電機工程系碩士班,碩士班(日間),2,2,0,18.18
110,私立,技專校院,1044,聖約翰科技大學,07141015,資訊與通訊系碩士班,碩士班(日間),2,0,2,11.11
110,私立,技專校院,1044,聖約翰科技大學,07151016,機械與電腦輔助工程系碩士班,碩士班(日間),0,0,0,0.00
110,私立,技專校院,1044,聖約翰科技大學,07191028,工業管理系碩士班,碩士班(日間),0,0,0,0.00
110,私立,技專校院,1044,聖約翰科技大學,04199009,時尚經營管理系,學士班(日間),19,7,12,21.84
110,私立,技專校院,1044,聖約翰科技大學,06131010,資訊管理系,學士班(日間),0,0,0,0.00
110,私立,技專校院,1044,聖約翰科技大學,06131014,資訊工程系,學士班(日間),17,15,2,22.37
110,私立,技專校院,1044,聖約翰科技大學,07141012,電機工程系,學士班(日間),0,0,0,0.00
110,私立,技專校院,1044,聖約翰科技大學,07141012,電機工程系_太陽光電發電系統工程新南向產學合作專班,學士班(日間),10,1,9,100.00
110,私立,技專校院,1044,聖約翰科技大學,07141013,電子工程系,學士班(日間),0,0,0,0.00
110,私立,技專校院,1044,聖約翰科技大學,07141015,資訊與通訊系,學士班(日間),0,0,0,0.00
110,私立,技專校院,1044,聖約翰科技大學,07191028,工業管理系,學士班(日間),25,18,7,33.78
110,私立,技專校院,1044,聖約翰科技大學,09211019,老人服務事業系,學士班(日間),5,2,3,6.33
110,私立,技專校院,1044,聖約翰科技大學,10152021,休閒運動與健康管理系,學士班(日間),11,9,2,8.53
110,私立,技專校院,1044,聖約翰科技大學,02311001,應用英語科,五專,1,0,1,4.55
110,私立,技專校院,1044,聖約翰科技大學,04199029,工商管理科,五專,0,0,0,0.00
110,私立,技專校院,1044,聖約翰科技大學,07141012,電機工程科,五專,0,0,0,0.00
110,私立,技專校院,1044,聖約翰科技大學,06131014,資訊工程系碩士班,碩士班(日間),10,10,0,71.43
110,私立,技專校院,1045,嶺東科技大學,02112003,視覺傳達設計系,學士班(日間),10,5,5,1.45
110,私立,技專校院,1045,嶺東科技大學,02112005,數位媒體設計系,學士班(日間),14,12,2,2.22
110,私立,技專校院,1045,嶺東科技大學,02122002,流行設計系,學士班(日間),17,3,14,4.20
110,私立,技專校院,1045,嶺東科技大學,02125039,服飾設計系,學士班(日間),7,1,6,2.83
110,私立,技專校院,1045,嶺東科技大學,02311001,應用外語系,學士班(日間),2,1,1,0.42
110,私立,技專校院,1045,嶺東科技大學,04111010,會計資訊系,學士班(日間),0,0,0,0.00
110,私立,技專校院,1045,嶺東科技大學,04121017,財務金融系,學士班(日間),1,0,1,0.24
110,私立,技專校院,1045,嶺東科技大學,04141015,國際企業系,學士班(日間),1,1,0,0.16
110,私立,技專校院,1045,嶺東科技大學,04143024,行銷與流通管理系,學士班(日間),3,3,0,0.48
110,私立,技專校院,1045,嶺東科技大學,06121031,資訊管理系,學士班(日間),1,1,0,0.28
110,私立,技專校院,1045,嶺東科技大學,06131030,資訊科技系,學士班(日間),1,1,0,0.14
110,私立,技專校院,1045,嶺東科技大學,09221041,幼兒保育系,學士班(日間),0,0,0,0.00
110,私立,技專校院,1045,嶺東科技大學,10151036,觀光與休閒管理系,學士班(日間),6,3,3,1.00
110,私立,技專校院,1045,嶺東科技大學,02112005,數位媒體設計系碩士班,碩士班(日間),3,2,1,13.64
110,私立,技專校院,1045,嶺東科技大學,02123008,創意產品設計系碩士班,碩士班(日間),0,0,0,0.00
